unit,time,value,role,group,units
Revenue per Available Room,2014-01-01,197.75,outcome,tourism,dollar
Revenue per Available Room,2014-02-01,208.19,outcome,tourism,dollar
Revenue per Available Room,2014-03-01,186.27,outcome,tourism,dollar
Revenue per Available Room,2014-04-01,165.27,outcome,tourism,dollar
Revenue per Available Room,2014-05-01,153.48,outcome,tourism,dollar
Revenue per Available Room,2014-06-01,174.25,outcome,tourism,dollar
Revenue per Available Room,2014-07-01,201.0,outcome,tourism,dollar
Revenue per Available Room,2014-08-01,191.43,outcome,tourism,dollar
Revenue per Available Room,2014-09-01,161.22,outcome,tourism,dollar
Revenue per Available Room,2014-10-01,166.65,outcome,tourism,dollar
Revenue per Available Room,2014-11-01,159.46,outcome,tourism,dollar
Revenue per Available Room,2014-12-01,208.75,outcome,tourism,dollar
Revenue per Available Room,2015-01-01,196.64,outcome,tourism,dollar
Revenue per Available Room,2015-02-01,210.7,outcome,tourism,dollar
Revenue per Available Room,2015-03-01,198.32,outcome,tourism,dollar
Revenue per Available Room,2015-04-01,176.55,outcome,tourism,dollar
Revenue per Available Room,2015-05-01,171.2,outcome,tourism,dollar
Revenue per Available Room,2015-06-01,200.54,outcome,tourism,dollar
Revenue per Available Room,2015-07-01,211.57,outcome,tourism,dollar
Revenue per Available Room,2015-08-01,202.76,outcome,tourism,dollar
Revenue per Available Room,2015-09-01,166.45,outcome,tourism,dollar
Revenue per Available Room,2015-10-01,173.9,outcome,tourism,dollar
Revenue per Available Room,2015-11-01,172.32,outcome,tourism,dollar
Revenue per Available Room,2015-12-01,227.11,outcome,tourism,dollar
Revenue per Available Room,2016-01-01,206.35,outcome,tourism,dollar
Revenue per Available Room,2016-02-01,218.17,outcome,tourism,dollar
Revenue per Available Room,2016-03-01,203.3,outcome,tourism,dollar
Revenue per Available Room,2016-04-01,184.36,outcome,tourism,dollar
Revenue per Available Room,2016-05-01,173.55,outcome,tourism,dollar
Revenue per Available Room,2016-06-01,202.69,outcome,tourism,dollar
Revenue per Available Room,2016-07-01,226.14,outcome,tourism,dollar
Revenue per Available Room,2016-08-01,212.9,outcome,tourism,dollar
Revenue per Available Room,2016-09-01,184.81,outcome,tourism,dollar
Revenue per Available Room,2016-10-01,182.52,outcome,tourism,dollar
Revenue per Available Room,2016-11-01,180.43,outcome,tourism,dollar
Revenue per Available Room,2016-12-01,243.8,outcome,tourism,dollar
Revenue per Available Room,2017-01-01,228.84,outcome,tourism,dollar
Revenue per Available Room,2017-02-01,227.75,outcome,tourism,dollar
Revenue per Available Room,2017-03-01,211.47,outcome,tourism,dollar
Revenue per Available Room,2017-04-01,200.84,outcome,tourism,dollar
Revenue per Available Room,2017-05-01,188.22,outcome,tourism,dollar
Revenue per Available Room,2017-06-01,216.99,outcome,tourism,dollar
Revenue per Available Room,2017-07-01,238.97,outcome,tourism,dollar
Revenue per Available Room,2017-08-01,218.89,outcome,tourism,dollar
Revenue per Available Room,2017-09-01,181.25,outcome,tourism,dollar
Revenue per Available Room,2017-10-01,189.66,outcome,tourism,dollar
Revenue per Available Room,2017-11-01,190.43,outcome,tourism,dollar
Revenue per Available Room,2017-12-01,251.29,outcome,tourism,dollar
Revenue per Available Room,2018-01-01,241.23,outcome,tourism,dollar
Revenue per Available Room,2018-02-01,251.75,outcome,tourism,dollar
Revenue per Available Room,2018-03-01,235.72,outcome,tourism,dollar
Revenue per Available Room,2018-04-01,216.8,outcome,tourism,dollar
Revenue per Available Room,2018-05-01,203.54,outcome,tourism,dollar
Revenue per Available Room,2018-06-01,227.11,outcome,tourism,dollar
Revenue per Available Room,2018-07-01,247.63,outcome,tourism,dollar
Revenue per Available Room,2018-08-01,220.46,outcome,tourism,dollar
Revenue per Available Room,2018-09-01,185.96,outcome,tourism,dollar
Revenue per Available Room,2018-10-01,190.21,outcome,tourism,dollar
Revenue per Available Room,2018-11-01,190.13,outcome,tourism,dollar
Revenue per Available Room,2018-12-01,251.94,outcome,tourism,dollar
Revenue per Available Room,2019-01-01,237.56,outcome,tourism,dollar
Revenue per Available Room,2019-02-01,241.92,outcome,tourism,dollar
Revenue per Available Room,2019-03-01,226.83,outcome,tourism,dollar
Revenue per Available Room,2019-04-01,215.41,outcome,tourism,dollar
Revenue per Available Room,2019-05-01,202.72,outcome,tourism,dollar
Revenue per Available Room,2019-06-01,235.91,outcome,tourism,dollar
Revenue per Available Room,2019-07-01,259.52,outcome,tourism,dollar
Revenue per Available Room,2019-08-01,244.27,outcome,tourism,dollar
Revenue per Available Room,2019-09-01,193.25,outcome,tourism,dollar
Revenue per Available Room,2019-10-01,200.26,outcome,tourism,dollar
Revenue per Available Room,2019-11-01,204.8,outcome,tourism,dollar
Revenue per Available Room,2019-12-01,282.36,outcome,tourism,dollar
Revenue per Available Room,2020-01-01,264.27,outcome,tourism,dollar
Revenue per Available Room,2020-02-01,262.7,outcome,tourism,dollar
Revenue per Available Room,2020-03-01,124.68,outcome,tourism,dollar
Revenue per Available Room,2020-04-01,11.7,outcome,tourism,dollar
Revenue per Available Room,2020-05-01,17.95,outcome,tourism,dollar
Revenue per Available Room,2020-06-01,25.28,outcome,tourism,dollar
Revenue per Available Room,2020-07-01,36.39,outcome,tourism,dollar
Revenue per Available Room,2020-08-01,34.3,outcome,tourism,dollar
Revenue per Available Room,2020-09-01,29.15,outcome,tourism,dollar
Revenue per Available Room,2020-10-01,34.26,outcome,tourism,dollar
Revenue per Available Room,2020-11-01,50.75,outcome,tourism,dollar
Revenue per Available Room,2020-12-01,69.21,outcome,tourism,dollar
Revenue per Available Room,2021-01-01,58.47,outcome,tourism,dollar
Revenue per Available Room,2021-02-01,78.97,outcome,tourism,dollar
Revenue per Available Room,2021-03-01,122.86,outcome,tourism,dollar
Revenue per Available Room,2021-04-01,152.52,outcome,tourism,dollar
Revenue per Available Room,2021-05-01,177.08,outcome,tourism,dollar
Revenue per Available Room,2021-06-01,246.75,outcome,tourism,dollar
Revenue per Available Room,2021-07-01,303.01,outcome,tourism,dollar
Revenue per Available Room,2021-08-01,260.84,outcome,tourism,dollar
Revenue per Available Room,2021-09-01,167.92,outcome,tourism,dollar
Revenue per Available Room,2021-10-01,168.9,outcome,tourism,dollar
Revenue per Available Room,2021-11-01,198.61,outcome,tourism,dollar
Revenue per Available Room,2021-12-01,304.75,outcome,tourism,dollar
Revenue per Available Room,2022-01-01,233.46,outcome,tourism,dollar
Revenue per Available Room,2022-02-01,253.18,outcome,tourism,dollar
Revenue per Available Room,2022-03-01,284.16,outcome,tourism,dollar
Revenue per Available Room,2022-04-01,282.83,outcome,tourism,dollar
Revenue per Available Room,2022-05-01,251.36,outcome,tourism,dollar
Revenue per Available Room,2022-06-01,296.85,outcome,tourism,dollar
Revenue per Available Room,2022-07-01,337.01,outcome,tourism,dollar
Revenue per Available Room,2022-08-01,295.26,outcome,tourism,dollar
Revenue per Available Room,2022-09-01,247.86,outcome,tourism,dollar
Revenue per Available Room,2022-10-01,243.46,outcome,tourism,dollar
Revenue per Available Room,2022-11-01,243.36,outcome,tourism,dollar
Revenue per Available Room,2022-12-01,313.69,outcome,tourism,dollar
Revenue per Available Room,2023-01-01,285.7,outcome,tourism,dollar
Revenue per Available Room,2023-02-01,295.54,outcome,tourism,dollar
Revenue per Available Room,2023-03-01,295.94,outcome,tourism,dollar
Revenue per Available Room,2023-04-01,278.16,outcome,tourism,dollar
Revenue per Available Room,2023-05-01,252.89,outcome,tourism,dollar
Revenue per Available Room,2023-06-01,298.1,outcome,tourism,dollar
Revenue per Available Room,2023-07-01,316.66,outcome,tourism,dollar
Revenue per Available Room,2023-08-01,274.6,outcome,tourism,dollar
Revenue per Available Room,2023-09-01,260.83,outcome,tourism,dollar
Revenue per Available Room,2023-10-01,258.46,outcome,tourism,dollar
Revenue per Available Room,2023-11-01,255.04,outcome,tourism,dollar
Revenue per Available Room,2023-12-01,309.39,outcome,tourism,dollar
Revenue per Available Room,2024-01-01,285.14,outcome,tourism,dollar
Revenue per Available Room,2024-02-01,296.98,outcome,tourism,dollar
Revenue per Available Room,2024-03-01,286.67,outcome,tourism,dollar
Revenue per Available Room,2024-04-01,266.11,outcome,tourism,dollar
Revenue per Available Room,2024-05-01,243.44,outcome,tourism,dollar
Revenue per Available Room,2024-06-01,281.28,outcome,tourism,dollar
Revenue per Available Room,2024-07-01,301.29,outcome,tourism,dollar
Revenue per Available Room,2024-08-01,266.25,outcome,tourism,dollar
Revenue per Available Room,2024-09-01,217.68,outcome,tourism,dollar
Revenue per Available Room,2024-10-01,226.93,outcome,tourism,dollar
Revenue per Available Room,2024-11-01,231.78,outcome,tourism,dollar
Revenue per Available Room,2024-12-01,310.2,outcome,tourism,dollar
Revenue per Available Room,2025-01-01,284.25,outcome,tourism,dollar
Revenue per Available Room,2025-02-01,300.69,outcome,tourism,dollar
Revenue per Available Room,2025-03-01,282.07,outcome,tourism,dollar
Revenue per Available Room,2025-04-01,265.1,outcome,tourism,dollar
Revenue per Available Room,2025-05-01,241.77,outcome,tourism,dollar
Revenue per Available Room,2025-06-01,278.12,outcome,tourism,dollar
Revenue per Available Room,2025-07-01,297.68,outcome,tourism,dollar
Revenue per Available Room,2025-08-01,267.58,outcome,tourism,dollar
Revenue per Available Room,2025-09-01,219.41,outcome,tourism,dollar
Revenue per Available Room,2025-10-01,234.24,outcome,tourism,dollar
Revenue per Available Room,2025-11-01,242.0,outcome,tourism,dollar
Revenue per Available Room,2025-12-01,341.58,outcome,tourism,dollar
Revenue per Available Room,2026-01-01,290.28,outcome,tourism,dollar
Revenue per Available Room,2026-02-01,302.01,outcome,tourism,dollar
Revenue per Available Room,2026-03-01,280.02,outcome,tourism,dollar
Revenue per Available Room,2026-04-01,271.92,outcome,tourism,dollar
Revenue per Available Room,2026-05-01,253.37,outcome,tourism,dollar
Visitor Arrivals,1990-01-01,576547.0,outcome,tourism,persons
Visitor Arrivals,1990-02-01,554097.0,outcome,tourism,persons
Visitor Arrivals,1990-03-01,553334.0,outcome,tourism,persons
Visitor Arrivals,1990-04-01,571764.0,outcome,tourism,persons
Visitor Arrivals,1990-05-01,557841.0,outcome,tourism,persons
Visitor Arrivals,1990-06-01,573569.0,outcome,tourism,persons
Visitor Arrivals,1990-07-01,571081.0,outcome,tourism,persons
Visitor Arrivals,1990-08-01,573140.0,outcome,tourism,persons
Visitor Arrivals,1990-09-01,534685.0,outcome,tourism,persons
Visitor Arrivals,1990-10-01,548717.0,outcome,tourism,persons
Visitor Arrivals,1990-11-01,553387.0,outcome,tourism,persons
Visitor Arrivals,1990-12-01,551832.0,outcome,tourism,persons
Visitor Arrivals,1991-01-01,544479.0,outcome,tourism,persons
Visitor Arrivals,1991-02-01,428220.0,outcome,tourism,persons
Visitor Arrivals,1991-03-01,476316.0,outcome,tourism,persons
Visitor Arrivals,1991-04-01,561035.0,outcome,tourism,persons
Visitor Arrivals,1991-05-01,557567.0,outcome,tourism,persons
Visitor Arrivals,1991-06-01,567417.0,outcome,tourism,persons
Visitor Arrivals,1991-07-01,576665.0,outcome,tourism,persons
Visitor Arrivals,1991-08-01,573530.0,outcome,tourism,persons
Visitor Arrivals,1991-09-01,578745.0,outcome,tourism,persons
Visitor Arrivals,1991-10-01,545925.0,outcome,tourism,persons
Visitor Arrivals,1991-11-01,545858.0,outcome,tourism,persons
Visitor Arrivals,1991-12-01,556316.0,outcome,tourism,persons
Visitor Arrivals,1992-01-01,556142.0,outcome,tourism,persons
Visitor Arrivals,1992-02-01,558829.0,outcome,tourism,persons
Visitor Arrivals,1992-03-01,520377.0,outcome,tourism,persons
Visitor Arrivals,1992-04-01,537117.0,outcome,tourism,persons
Visitor Arrivals,1992-05-01,551629.0,outcome,tourism,persons
Visitor Arrivals,1992-06-01,546679.0,outcome,tourism,persons
Visitor Arrivals,1992-07-01,521538.0,outcome,tourism,persons
Visitor Arrivals,1992-08-01,520881.0,outcome,tourism,persons
Visitor Arrivals,1992-09-01,552517.0,outcome,tourism,persons
Visitor Arrivals,1992-10-01,544935.0,outcome,tourism,persons
Visitor Arrivals,1992-11-01,546026.0,outcome,tourism,persons
Visitor Arrivals,1992-12-01,532271.0,outcome,tourism,persons
Visitor Arrivals,1993-01-01,538812.0,outcome,tourism,persons
Visitor Arrivals,1993-02-01,504087.0,outcome,tourism,persons
Visitor Arrivals,1993-03-01,516442.0,outcome,tourism,persons
Visitor Arrivals,1993-04-01,506379.0,outcome,tourism,persons
Visitor Arrivals,1993-05-01,518410.0,outcome,tourism,persons
Visitor Arrivals,1993-06-01,484419.0,outcome,tourism,persons
Visitor Arrivals,1993-07-01,495278.0,outcome,tourism,persons
Visitor Arrivals,1993-08-01,496952.0,outcome,tourism,persons
Visitor Arrivals,1993-09-01,495349.0,outcome,tourism,persons
Visitor Arrivals,1993-10-01,519672.0,outcome,tourism,persons
Visitor Arrivals,1993-11-01,505794.0,outcome,tourism,persons
Visitor Arrivals,1993-12-01,503246.0,outcome,tourism,persons
Visitor Arrivals,1994-01-01,504091.0,outcome,tourism,persons
Visitor Arrivals,1994-02-01,539209.0,outcome,tourism,persons
Visitor Arrivals,1994-03-01,544384.0,outcome,tourism,persons
Visitor Arrivals,1994-04-01,534110.0,outcome,tourism,persons
Visitor Arrivals,1994-05-01,515436.0,outcome,tourism,persons
Visitor Arrivals,1994-06-01,520565.0,outcome,tourism,persons
Visitor Arrivals,1994-07-01,520711.0,outcome,tourism,persons
Visitor Arrivals,1994-08-01,536272.0,outcome,tourism,persons
Visitor Arrivals,1994-09-01,527008.0,outcome,tourism,persons
Visitor Arrivals,1994-10-01,529310.0,outcome,tourism,persons
Visitor Arrivals,1994-11-01,550799.0,outcome,tourism,persons
Visitor Arrivals,1994-12-01,546494.0,outcome,tourism,persons
Visitor Arrivals,1995-01-01,538970.0,outcome,tourism,persons
Visitor Arrivals,1995-02-01,514570.0,outcome,tourism,persons
Visitor Arrivals,1995-03-01,540164.0,outcome,tourism,persons
Visitor Arrivals,1995-04-01,524950.0,outcome,tourism,persons
Visitor Arrivals,1995-05-01,544521.0,outcome,tourism,persons
Visitor Arrivals,1995-06-01,546693.0,outcome,tourism,persons
Visitor Arrivals,1995-07-01,557308.0,outcome,tourism,persons
Visitor Arrivals,1995-08-01,556734.0,outcome,tourism,persons
Visitor Arrivals,1995-09-01,552081.0,outcome,tourism,persons
Visitor Arrivals,1995-10-01,554855.0,outcome,tourism,persons
Visitor Arrivals,1995-11-01,557575.0,outcome,tourism,persons
Visitor Arrivals,1995-12-01,563585.0,outcome,tourism,persons
Visitor Arrivals,1996-01-01,561313.0,outcome,tourism,persons
Visitor Arrivals,1996-02-01,588353.0,outcome,tourism,persons
Visitor Arrivals,1996-03-01,563248.0,outcome,tourism,persons
Visitor Arrivals,1996-04-01,542144.0,outcome,tourism,persons
Visitor Arrivals,1996-05-01,565533.0,outcome,tourism,persons
Visitor Arrivals,1996-06-01,579137.0,outcome,tourism,persons
Visitor Arrivals,1996-07-01,560870.0,outcome,tourism,persons
Visitor Arrivals,1996-08-01,564712.0,outcome,tourism,persons
Visitor Arrivals,1996-09-01,560784.0,outcome,tourism,persons
Visitor Arrivals,1996-10-01,545538.0,outcome,tourism,persons
Visitor Arrivals,1996-11-01,549826.0,outcome,tourism,persons
Visitor Arrivals,1996-12-01,547558.0,outcome,tourism,persons
Visitor Arrivals,1997-01-01,553562.0,outcome,tourism,persons
Visitor Arrivals,1997-02-01,559569.0,outcome,tourism,persons
Visitor Arrivals,1997-03-01,565001.0,outcome,tourism,persons
Visitor Arrivals,1997-04-01,575628.0,outcome,tourism,persons
Visitor Arrivals,1997-05-01,557338.0,outcome,tourism,persons
Visitor Arrivals,1997-06-01,551818.0,outcome,tourism,persons
Visitor Arrivals,1997-07-01,557367.0,outcome,tourism,persons
Visitor Arrivals,1997-08-01,559770.0,outcome,tourism,persons
Visitor Arrivals,1997-09-01,587832.0,outcome,tourism,persons
Visitor Arrivals,1997-10-01,571844.0,outcome,tourism,persons
Visitor Arrivals,1997-11-01,569963.0,outcome,tourism,persons
Visitor Arrivals,1997-12-01,560046.0,outcome,tourism,persons
Visitor Arrivals,1998-01-01,566185.0,outcome,tourism,persons
Visitor Arrivals,1998-02-01,552588.0,outcome,tourism,persons
Visitor Arrivals,1998-03-01,547802.0,outcome,tourism,persons
Visitor Arrivals,1998-04-01,567525.0,outcome,tourism,persons
Visitor Arrivals,1998-05-01,554512.0,outcome,tourism,persons
Visitor Arrivals,1998-06-01,538688.0,outcome,tourism,persons
Visitor Arrivals,1998-07-01,546692.0,outcome,tourism,persons
Visitor Arrivals,1998-08-01,539174.0,outcome,tourism,persons
Visitor Arrivals,1998-09-01,549938.0,outcome,tourism,persons
Visitor Arrivals,1998-10-01,547702.0,outcome,tourism,persons
Visitor Arrivals,1998-11-01,551953.0,outcome,tourism,persons
Visitor Arrivals,1998-12-01,545393.0,outcome,tourism,persons
Visitor Arrivals,1999-01-01,555990.0,outcome,tourism,persons
Visitor Arrivals,1999-02-01,564215.0,outcome,tourism,persons
Visitor Arrivals,1999-03-01,553454.0,outcome,tourism,persons
Visitor Arrivals,1999-04-01,559701.0,outcome,tourism,persons
Visitor Arrivals,1999-05-01,551952.0,outcome,tourism,persons
Visitor Arrivals,1999-06-01,552904.0,outcome,tourism,persons
Visitor Arrivals,1999-07-01,569904.0,outcome,tourism,persons
Visitor Arrivals,1999-08-01,564118.0,outcome,tourism,persons
Visitor Arrivals,1999-09-01,574363.0,outcome,tourism,persons
Visitor Arrivals,1999-10-01,589259.0,outcome,tourism,persons
Visitor Arrivals,1999-11-01,588806.0,outcome,tourism,persons
Visitor Arrivals,1999-12-01,526295.0,outcome,tourism,persons
Visitor Arrivals,2000-01-01,539821.0,outcome,tourism,persons
Visitor Arrivals,2000-02-01,586572.0,outcome,tourism,persons
Visitor Arrivals,2000-03-01,589426.0,outcome,tourism,persons
